,id,orig,dest,all,male,female,a16,a25,a35,a50,a65,home,train,bus,car,pass,bicycle,walk,other
8506,646471,E02001097,E02005298,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8507,646472,E02001097,E02005302,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
8508,646473,E02001097,E02005314,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8509,646475,E02001097,E02005324,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8510,646476,E02001097,E02005397,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8511,646478,E02001097,E02005677,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8512,646479,E02001097,E02005691,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8513,646480,E02001097,E02005785,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8514,646481,E02001097,E02005955,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8515,646483,E02001097,E02006147,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8516,646484,E02001097,E02006208,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8517,646485,E02001097,E02006214,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8518,646486,E02001097,E02006459,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8519,646487,E02001097,E02006489,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8520,646488,E02001097,E02006578,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8521,646489,E02001097,E02006655,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
8522,646490,E02001097,E02006716,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8523,646491,E02001097,E02006793,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8524,646493,E02001097,E02006881,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8525,646508,E02001097,S02001141,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8526,646510,E02001097,W02000061,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8527,646511,E02001097,W02000070,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8528,2443381,E02006902,E02000030,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8529,2443382,E02006902,E02000032,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8530,2443384,E02006902,E02000192,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8531,2443385,E02006902,E02000193,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8532,2443386,E02006902,E02000265,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8533,2443387,E02006902,E02000375,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8534,2443388,E02006902,E02000388,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8535,2443390,E02006902,E02000762,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
8536,2443391,E02006902,E02000791,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8537,2443392,E02006902,E02000807,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8538,2443393,E02006902,E02000873,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8539,2443394,E02006902,E02000920,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8540,2443395,E02006902,E02000924,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8541,2443396,E02006902,E02000967,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8542,2443400,E02006902,E02000984,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8543,2443409,E02006902,E02001015,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8544,2443410,E02006902,E02001017,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8545,2443411,E02006902,E02001019,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8546,2443412,E02006902,E02001020,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8547,2443413,E02006902,E02001021,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8548,2443414,E02006902,E02001022,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8549,2443420,E02006902,E02001032,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8550,2443423,E02006902,E02001035,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8551,2443427,E02006902,E02001039,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8552,2443431,E02006902,E02001045,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8553,2443432,E02006902,E02001046,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8554,2443433,E02006902,E02001047,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8555,2443441,E02006902,E02001056,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8556,2443448,E02006902,E02001065,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8557,2443450,E02006902,E02001067,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
8558,2443460,E02006902,E02001077,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
8559,2443464,E02006902,E02001081,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8560,2443474,E02006902,E02001092,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8561,2443480,E02006902,E02001105,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8562,2443488,E02006902,E02001116,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8563,2443491,E02006902,E02001124,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8564,2443499,E02006902,E02001144,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8565,2443500,E02006902,E02001145,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8566,2443502,E02006902,E02001147,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8567,2443507,E02006902,E02001153,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8568,2443509,E02006902,E02001156,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8569,2443511,E02006902,E02001158,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8570,2443518,E02006902,E02001169,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8571,2443520,E02006902,E02001171,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8572,2443538,E02006902,E02001194,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8573,2443544,E02006902,E02001203,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8574,2443547,E02006902,E02001207,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8575,2443552,E02006902,E02001214,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8576,2443553,E02006902,E02001216,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8577,2443557,E02006902,E02001226,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8578,2443558,E02006902,E02001227,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8579,2443561,E02006902,E02001231,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8580,2443562,E02006902,E02001233,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8581,2443563,E02006902,E02001234,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8582,2443565,E02006902,E02001236,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8583,2443568,E02006902,E02001240,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8584,2443570,E02006902,E02001242,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8585,2443572,E02006902,E02001247,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8586,2443584,E02006902,E02001265,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8587,2443589,E02006902,E02001272,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8588,2443594,E02006902,E02001278,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8589,2443595,E02006902,E02001279,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
8590,2443596,E02006902,E02001281,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8591,2443599,E02006902,E02001284,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8592,2443601,E02006902,E02001286,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8593,2443604,E02006902,E02001295,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8594,2443605,E02006902,E02001301,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8595,2443606,E02006902,E02001303,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8596,2443610,E02006902,E02001315,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8597,2443612,E02006902,E02001320,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8598,2443613,E02006902,E02001322,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8599,2443614,E02006902,E02001339,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8600,2443615,E02006902,E02001347,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8601,2443616,E02006902,E02001355,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8602,2443617,E02006902,E02001360,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8603,2443618,E02006902,E02001369,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8604,2443620,E02006902,E02001381,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8605,2443622,E02006902,E02001393,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8606,2443624,E02006902,E02001410,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8607,2443626,E02006902,E02001432,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8608,2443627,E02006902,E02001449,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8609,2443628,E02006902,E02001460,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8610,2443629,E02006902,E02001471,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8611,2443630,E02006902,E02001482,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8612,2443631,E02006902,E02001632,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8613,2443632,E02006902,E02001636,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8614,2443633,E02006902,E02001640,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8615,2443634,E02006902,E02001859,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8616,2443635,E02006902,E02001905,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8617,2443636,E02006902,E02002227,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8618,2443637,E02006902,E02002232,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8619,2443638,E02006902,E02002243,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8620,2443639,E02006902,E02002250,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8621,2443641,E02006902,E02002256,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8622,2443642,E02006902,E02002258,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8623,2443643,E02006902,E02002269,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8624,2443644,E02006902,E02002270,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8625,2443645,E02006902,E02002273,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8626,2443646,E02006902,E02002295,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8627,2443648,E02006902,E02002352,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8628,2443651,E02006902,E02002400,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8629,2443653,E02006902,E02002422,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8630,2443654,E02006902,E02002454,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8631,2443656,E02006902,E02002578,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8632,2443658,E02006902,E02002587,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8633,2443659,E02006902,E02002590,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
8634,2443661,E02006902,E02002595,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8635,2443664,E02006902,E02002602,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8636,2443665,E02006902,E02002603,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8637,2443667,E02006902,E02002612,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8638,2443670,E02006902,E02002622,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8639,2443674,E02006902,E02002955,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8640,2443675,E02006902,E02002959,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8641,2443678,E02006902,E02002970,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8642,2443680,E02006902,E02003043,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8643,2443681,E02006902,E02003278,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8644,2443684,E02006902,E02003816,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8645,2443687,E02006902,E02003830,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8646,2443688,E02006902,E02003837,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8647,2443689,E02006902,E02003840,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8648,2443690,E02006902,E02003845,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8649,2443691,E02006902,E02003849,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8650,2443692,E02006902,E02003853,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8651,2443696,E02006902,E02003861,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8652,2443700,E02006902,E02003865,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8653,2443704,E02006902,E02003871,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8654,2443705,E02006902,E02003873,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8655,2443707,E02006902,E02003884,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8656,2443708,E02006902,E02004006,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8657,2443710,E02006902,E02004025,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8658,2443711,E02006902,E02004068,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8659,2443713,E02006902,E02004100,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8660,2443714,E02006902,E02004611,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8661,2443716,E02006902,E02004734,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8662,2443717,E02006902,E02004902,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8663,2443718,E02006902,E02004906,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8664,2443719,E02006902,E02004976,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8665,2443721,E02006902,E02005182,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8666,2443723,E02006902,E02005196,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8667,2443724,E02006902,E02005198,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8668,2443725,E02006902,E02005208,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8669,2443726,E02006902,E02005213,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8670,2443727,E02006902,E02005233,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8671,2443728,E02006902,E02005239,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8672,2443730,E02006902,E02005247,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8673,2443731,E02006902,E02005248,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8674,2443732,E02006902,E02005250,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8675,2443734,E02006902,E02005258,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8676,2443735,E02006902,E02005262,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8677,2443736,E02006902,E02005269,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8678,2443738,E02006902,E02005276,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8679,2443739,E02006902,E02005279,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8680,2443740,E02006902,E02005281,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8681,2443741,E02006902,E02005294,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8682,2443742,E02006902,E02005298,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8683,2443744,E02006902,E02005310,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8684,2443745,E02006902,E02005313,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8685,2443747,E02006902,E02005678,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8686,2443748,E02006902,E02005747,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8687,2443749,E02006902,E02005813,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8688,2443751,E02006902,E02006029,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8689,2443752,E02006902,E02006141,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8690,2443753,E02006902,E02006169,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8691,2443754,E02006902,E02006174,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8692,2443756,E02006902,E02006207,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8693,2443757,E02006902,E02006441,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8694,2443759,E02006902,E02006689,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8695,2443760,E02006902,E02006776,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8696,2443761,E02006902,E02006779,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8697,2443762,E02006902,E02006833,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8698,2443764,E02006902,E02006844,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8699,2443766,E02006902,E02006872,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8700,2443768,E02006902,E02006881,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8701,2443769,E02006902,E02006899,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8702,2443779,E02006902,E02006934,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8703,2443784,E02006902,S02001075,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
8704,2443785,E02006902,S02001141,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8705,2443786,E02006902,W02000006,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8706,2443787,E02006902,W02000099,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8707,2443788,E02006902,W02000399,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8708,2446792,E02006912,E02000044,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8709,2446794,E02006912,E02000191,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8710,2446795,E02006912,E02000193,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8711,2446796,E02006912,E02000275,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8712,2446797,E02006912,E02000346,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8713,2446799,E02006912,E02000408,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8714,2446800,E02006912,E02000524,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8715,2446801,E02006912,E02000547,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
8716,2446802,E02006912,E02000568,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8717,2446803,E02006912,E02000570,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8718,2446804,E02006912,E02000588,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8719,2446806,E02006912,E02000667,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
8720,2446807,E02006912,E02000797,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8721,2446808,E02006912,E02000850,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8722,2446809,E02006912,E02000891,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8723,2446810,E02006912,E02000970,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8724,2446811,E02006912,E02000971,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8725,2446813,E02006912,E02000975,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8726,2446815,E02006912,E02000979,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8727,2446816,E02006912,E02000980,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8728,2446818,E02006912,E02000988,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8729,2446820,E02006912,E02000991,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8730,2446829,E02006912,E02001014,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8731,2446831,E02006912,E02001017,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8732,2446832,E02006912,E02001019,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8733,2446833,E02006912,E02001021,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8734,2446834,E02006912,E02001022,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8735,2446837,E02006912,E02001027,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8736,2446840,E02006912,E02001034,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8737,2446841,E02006912,E02001038,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8738,2446844,E02006912,E02001041,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8739,2446884,E02006912,E02001094,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8740,2446888,E02006912,E02001099,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8741,2446890,E02006912,E02001102,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8742,2446891,E02006912,E02001103,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8743,2446892,E02006912,E02001106,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8744,2446894,E02006912,E02001110,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8745,2446901,E02006912,E02001119,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
8746,2446903,E02006912,E02001124,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8747,2446905,E02006912,E02001126,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8748,2446909,E02006912,E02001130,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8749,2446911,E02006912,E02001134,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8750,2446912,E02006912,E02001135,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8751,2446915,E02006912,E02001143,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
8752,2446919,E02006912,E02001150,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8753,2446922,E02006912,E02001153,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8754,2446924,E02006912,E02001159,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8755,2446925,E02006912,E02001160,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8756,2446934,E02006912,E02001172,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8757,2446936,E02006912,E02001175,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8758,2446940,E02006912,E02001179,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8759,2446942,E02006912,E02001181,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8760,2446944,E02006912,E02001183,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8761,2446949,E02006912,E02001188,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8762,2446956,E02006912,E02001198,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8763,2446960,E02006912,E02001203,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8764,2446964,E02006912,E02001209,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8765,2446968,E02006912,E02001214,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8766,2446972,E02006912,E02001220,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8767,2446976,E02006912,E02001226,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8768,2446977,E02006912,E02001228,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8769,2446979,E02006912,E02001234,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8770,2446981,E02006912,E02001236,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8771,2446984,E02006912,E02001239,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8772,2446986,E02006912,E02001242,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8773,2446987,E02006912,E02001243,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8774,2446988,E02006912,E02001245,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8775,2446994,E02006912,E02001254,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8776,2446995,E02006912,E02001255,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8777,2446996,E02006912,E02001257,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8778,2447005,E02006912,E02001268,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8779,2447008,E02006912,E02001272,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8780,2447010,E02006912,E02001274,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8781,2447011,E02006912,E02001275,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8782,2447018,E02006912,E02001292,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8783,2447020,E02006912,E02001295,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8784,2447021,E02006912,E02001299,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8785,2447026,E02006912,E02001312,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8786,2447027,E02006912,E02001316,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8787,2447028,E02006912,E02001324,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8788,2447031,E02006912,E02001339,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8789,2447033,E02006912,E02001347,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8790,2447034,E02006912,E02001355,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
