,orig,dest,all,male,female,allages,a16,a25,a35,a50,a65,a75,allmodes,home,undergr,train,bus,taxi,bike,car,pass,bicycle,walk,other
931281,E02001983,E02002081,4,3,1,4,0,0,3,1,0,0,4,0,0,0,0,0,0,3,1,0,0,0
931355,E02001983,E02005376,4,3,1,4,1,0,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931392,E02001983,E02005924,4,3,1,4,0,1,2,1,0,0,4,0,0,0,0,0,1,3,0,0,0,0
931407,E02001983,E02006469,4,4,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931409,E02001983,E02006471,4,3,1,4,0,1,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931414,E02001983,E02006477,4,2,2,4,0,0,2,2,0,0,4,0,0,0,0,0,1,3,0,0,0,0
931421,E02001983,E02006485,4,3,1,4,0,0,3,1,0,0,4,0,0,0,0,0,0,3,1,0,0,0
931423,E02001983,E02006487,4,0,4,4,0,1,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931427,E02001983,E02006493,4,3,1,4,0,3,1,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0
931430,E02001983,E02006496,4,4,0,4,0,1,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931432,E02001983,E02006498,4,2,2,4,1,0,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931476,E02001983,E02006897,4,1,3,4,1,2,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0
931483,E02001983,OD0000002,4,4,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,2,0,0,0,2
931515,E02001984,E02001854,4,4,0,4,0,0,3,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931531,E02001984,E02001892,4,2,2,4,2,1,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931598,E02001984,E02002095,4,2,2,4,0,2,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931605,E02001984,E02002106,4,0,4,4,3,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,2,0
931613,E02001984,E02002168,4,1,3,4,0,2,1,1,0,0,4,0,0,2,0,0,0,0,2,0,0,0
931653,E02001984,E02003478,4,3,1,4,0,4,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0
931708,E02001984,E02005625,4,3,1,4,0,1,1,2,0,0,4,0,0,0,0,0,0,3,1,0,0,0
931722,E02001984,E02005678,4,2,2,4,0,1,1,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931749,E02001984,E02006151,4,4,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931760,E02001984,E02006475,4,3,1,4,0,2,1,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0
931783,E02001984,E02006505,4,3,1,4,0,2,2,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0
931795,E02001984,E02006522,4,3,1,4,1,1,2,0,0,0,4,0,0,0,0,0,0,2,1,0,0,1
931805,E02001984,E02006532,4,1,3,4,1,2,0,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
931820,E02001984,E02006758,4,3,1,4,0,3,0,1,0,0,4,0,0,0,0,0,0,3,1,0,0,0
931825,E02001984,E02006851,4,2,2,4,0,2,2,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0
931878,E02001985,E02001835,4,3,1,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0
931935,E02001985,E02001987,4,0,4,4,0,0,1,2,1,0,4,0,0,0,1,0,0,2,0,0,1,0
931954,E02001985,E02002063,4,1,3,4,1,1,1,1,0,0,4,0,0,0,2,0,0,2,0,0,0,0
931962,E02001985,E02002096,4,3,1,4,0,1,1,2,0,0,4,0,0,0,0,0,0,3,1,0,0,0
931987,E02001985,E02002808,4,2,2,4,4,0,0,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0
932025,E02001985,E02004470,4,4,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
932045,E02001985,E02005033,4,0,4,4,4,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0
932054,E02001985,E02005376,4,3,1,4,1,1,0,0,2,0,4,0,0,0,0,0,0,3,1,0,0,0
932073,E02001985,E02005674,4,0,4,4,4,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0
932084,E02001985,E02005924,4,3,1,4,2,2,0,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0
932088,E02001985,E02005983,4,3,1,4,1,2,1,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0
932090,E02001985,E02006009,4,4,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0
932093,E02001985,E02006141,4,2,2,4,3,0,1,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0
932106,E02001985,E02006470,4,4,0,4,0,0,2,2,0,0,4,0,0,0,0,0,0,1,3,0,0,0
932117,E02001985,E02006485,4,2,2,4,0,1,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932135,E02001985,E02006508,4,3,1,4,0,3,1,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0
932141,E02001985,E02006516,4,4,0,4,1,0,3,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0
932144,E02001985,E02006520,4,1,3,4,1,2,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932145,E02001985,E02006521,4,0,4,4,1,0,3,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0
932176,E02001985,E02006850,4,0,4,4,4,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0
932177,E02001985,E02006851,4,2,2,4,1,1,2,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0
932239,E02001986,E02001905,4,3,1,4,2,0,2,0,0,0,4,0,0,1,0,0,0,2,1,0,0,0
932240,E02001986,E02001907,4,4,0,4,1,2,1,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0
932253,E02001986,E02001963,4,0,4,4,0,0,3,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0
932265,E02001986,E02001975,4,2,2,4,2,1,0,0,1,0,4,0,0,0,0,0,0,3,0,0,1,0
932268,E02001986,E02001978,4,3,1,4,0,1,1,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932310,E02001986,E02002102,4,2,2,4,0,3,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932364,E02001986,E02005390,4,1,3,4,2,2,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0
932409,E02001986,E02006477,4,4,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0
932423,E02001986,E02006496,4,3,1,4,0,1,0,3,0,0,4,0,0,0,0,0,0,3,1,0,0,0
932491,E02001987,E02000187,4,4,0,4,0,4,0,0,0,0,4,0,0,1,0,0,0,2,1,0,0,0
932539,E02001987,E02001926,4,2,2,4,0,3,1,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0
932552,E02001987,E02001969,4,0,4,4,0,1,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932618,E02001987,E02002559,4,3,1,4,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
932673,E02001987,E02005674,4,0,4,4,0,3,0,1,0,0,4,0,0,1,0,0,0,3,0,0,0,0
932704,E02001987,E02006469,4,2,2,4,1,0,2,1,0,0,4,0,0,0,0,0,0,2,1,0,1,0
932706,E02001987,E02006471,4,2,2,4,0,3,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932709,E02001987,E02006474,4,2,2,4,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932733,E02001987,E02006512,4,1,3,4,2,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932739,E02001987,E02006521,4,1,3,4,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932743,E02001987,E02006527,4,3,1,4,1,1,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932830,E02001988,E02001903,4,4,0,4,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0
932935,E02001988,E02003539,4,4,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932981,E02001988,E02005385,4,3,1,4,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
932993,E02001988,E02005624,4,3,1,4,0,0,3,1,0,0,4,0,0,0,0,0,0,3,0,0,1,0
933034,E02001988,E02006473,4,3,1,4,1,0,2,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0
933052,E02001988,E02006496,4,1,3,4,2,2,0,0,0,0,4,0,0,1,0,0,0,1,0,0,2,0
933064,E02001988,E02006514,4,4,0,4,2,0,1,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933080,E02001988,E02006531,4,2,2,4,1,2,0,1,0,0,4,0,0,0,0,0,0,3,0,0,1,0
933145,E02001989,E02000972,4,2,2,4,0,1,1,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933169,E02001989,E02001890,4,3,1,4,3,1,0,0,0,0,4,0,0,2,1,0,0,1,0,0,0,0
933175,E02001989,E02001907,4,0,4,4,0,0,3,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933197,E02001989,E02001970,4,2,2,4,0,0,2,2,0,0,4,0,0,0,1,0,0,3,0,0,0,0
933198,E02001989,E02001971,4,3,1,4,0,0,4,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0
933221,E02001989,E02001994,4,0,4,4,1,0,2,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0
933342,E02001989,E02006483,4,2,2,4,0,1,3,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0
933359,E02001989,E02006507,4,3,1,4,0,1,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933385,E02001989,E02006721,4,4,0,4,2,1,1,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0
933444,E02001990,E02001854,4,4,0,4,0,0,2,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933446,E02001990,E02001857,4,4,0,4,0,2,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933463,E02001990,E02001907,4,0,4,4,0,0,1,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933496,E02001990,E02001980,4,0,4,4,2,0,2,0,0,0,4,0,0,0,1,0,0,2,0,0,1,0
933537,E02001990,E02002105,4,0,4,4,0,1,2,1,0,0,4,0,0,0,0,0,0,3,1,0,0,0
933562,E02001990,E02002834,4,2,2,4,0,2,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933636,E02001990,E02005342,4,4,0,4,0,3,1,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0
933639,E02001990,E02005350,4,4,0,4,0,1,3,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0
933691,E02001990,E02005924,4,3,1,4,1,1,2,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0
933723,E02001990,E02006485,4,3,1,4,0,1,1,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933754,E02001990,E02006524,4,2,2,4,0,2,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933779,E02001990,E02006805,4,0,4,4,1,1,2,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0
933796,E02001990,OD0000004,4,2,2,4,3,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,2,0
933811,E02001991,E02000371,4,2,2,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
933841,E02001991,E02001857,4,3,1,4,0,0,2,2,0,0,4,0,0,0,0,0,1,3,0,0,0,0
933854,E02001991,E02001895,4,3,1,4,0,0,2,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933855,E02001991,E02001896,4,4,0,4,0,0,3,1,0,0,4,0,0,1,0,0,0,3,0,0,0,0
933857,E02001991,E02001900,4,2,2,4,1,0,1,2,0,0,4,0,0,2,0,0,0,2,0,0,0,0
933883,E02001991,E02001969,4,1,3,4,0,1,0,3,0,0,4,0,0,0,0,0,0,3,0,0,1,0
933937,E02001991,E02002096,4,2,2,4,1,0,2,1,0,0,4,0,0,1,0,1,0,1,1,0,0,0
933944,E02001991,E02002107,4,3,1,4,0,1,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
933985,E02001991,E02003472,4,2,2,4,1,2,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0
933986,E02001991,E02003475,4,4,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0
934014,E02001991,E02005336,4,4,0,4,0,3,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934024,E02001991,E02005384,4,4,0,4,0,0,1,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934026,E02001991,E02005387,4,4,0,4,0,0,2,1,0,1,4,0,0,0,0,0,0,4,0,0,0,0
934076,E02001991,E02006471,4,3,1,4,0,0,2,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934091,E02001991,E02006493,4,4,0,4,0,0,2,2,0,0,4,0,0,0,0,0,0,3,0,1,0,0
934096,E02001991,E02006498,4,2,2,4,0,1,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934110,E02001991,E02006512,4,3,1,4,2,0,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934121,E02001991,E02006524,4,0,4,4,0,0,3,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934137,E02001991,E02006729,4,3,1,4,2,1,0,1,0,0,4,0,0,1,0,0,0,1,0,0,2,0
934171,E02001992,E02000001,4,4,0,4,0,1,3,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0
934194,E02001992,E02001869,4,4,0,4,0,0,2,2,0,0,4,0,0,1,0,0,1,2,0,0,0,0
934197,E02001992,E02001876,4,2,2,4,0,3,1,0,0,0,4,0,1,1,0,0,0,2,0,0,0,0
934209,E02001992,E02001916,4,3,1,4,0,2,1,0,1,0,4,0,0,0,0,0,0,3,1,0,0,0
934216,E02001992,E02001963,4,2,2,4,0,0,1,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934364,E02001992,E02005670,4,1,3,4,0,3,1,0,0,0,4,0,0,0,0,0,0,1,2,0,0,1
934404,E02001992,E02006485,4,4,0,4,0,1,2,1,0,0,4,0,0,0,0,0,0,3,1,0,0,0
934422,E02001992,E02006508,4,4,0,4,0,1,1,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934433,E02001992,E02006520,4,2,2,4,0,1,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934491,E02001993,E02000972,4,2,2,4,0,1,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934503,E02001993,E02001855,4,3,1,4,1,0,2,0,1,0,4,0,0,0,0,0,0,4,0,0,0,0
934572,E02001993,E02001997,4,2,2,4,1,0,2,1,0,0,4,0,0,0,0,0,0,3,0,0,1,0
934594,E02001993,E02002106,4,1,3,4,1,2,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934598,E02001993,E02002136,4,3,1,4,1,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934728,E02001993,E02006496,4,4,0,4,0,0,1,3,0,0,4,0,0,0,0,0,0,3,0,0,1,0
934734,E02001993,E02006503,4,0,4,4,0,2,1,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934737,E02001993,E02006508,4,2,2,4,0,3,1,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0
934748,E02001993,E02006521,4,1,3,4,1,1,1,1,0,0,4,0,0,0,1,0,1,2,0,0,0,0
934781,E02001993,E02006901,4,2,2,4,3,1,0,0,0,0,4,0,0,0,0,0,0,1,2,0,1,0
934792,E02001994,E02000001,4,3,1,4,0,2,2,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
934808,E02001994,E02000977,4,3,1,4,0,0,1,2,1,0,4,0,0,3,0,0,0,1,0,0,0,0
934809,E02001994,E02000979,4,3,1,4,1,1,2,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
934831,E02001994,E02001890,4,3,1,4,1,1,2,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0
934900,E02001994,E02002085,4,2,2,4,0,4,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0
934914,E02001994,E02002107,4,4,0,4,0,0,3,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
934985,E02001994,E02005376,4,2,2,4,0,2,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
935008,E02001994,E02005677,4,3,1,4,1,2,0,1,0,0,4,0,0,1,0,0,0,2,1,0,0,0
935013,E02001994,E02005690,4,2,2,4,0,1,2,1,0,0,4,0,0,0,3,0,0,1,0,0,0,0
935037,E02001994,E02006477,4,2,2,4,0,1,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
935043,E02001994,E02006485,4,3,1,4,0,1,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
935054,E02001994,E02006498,4,2,2,4,1,2,1,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0
935095,E02001994,E02006721,4,4,0,4,0,1,1,2,0,0,4,0,0,1,0,0,0,3,0,0,0,0
935176,E02001995,E02001961,4,1,3,4,0,1,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
935189,E02001995,E02001975,4,2,2,4,1,1,2,0,0,0,4,0,0,0,1,0,0,2,0,1,0,0
935196,E02001995,E02001982,4,0,4,4,1,2,1,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0
935231,E02001995,E02002109,4,3,1,4,0,3,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
935358,E02001995,E02006505,4,3,1,4,1,2,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
935366,E02001995,E02006514,4,3,1,4,0,2,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
935397,E02001995,E02006851,4,3,1,4,0,3,1,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0
935401,E02001995,E02006897,4,2,2,4,0,2,1,1,0,0,4,0,0,1,0,0,0,3,0,0,0,0
935408,E02001995,OD0000004,4,3,1,4,1,1,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,3
935460,E02001996,E02001987,4,3,1,4,0,0,2,0,2,0,4,0,0,0,0,0,0,4,0,0,0,0
935479,E02001996,E02002091,4,4,0,4,0,1,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0
935530,E02001996,E02005376,4,2,2,4,0,1,1,2,0,0,4,0,0,1,0,0,0,3,0,0,0,0
935545,E02001996,E02005626,4,3,1,4,0,1,1,1,0,1,4,0,0,0,0,0,0,4,0,0,0,0
935575,E02001996,E02006221,4,3,1,4,0,0,0,3,1,0,4,0,0,0,0,0,0,3,0,0,1,0
935593,E02001996,E02006487,4,2,2,4,1,1,1,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0
935596,E02001996,E02006493,4,2,2,4,1,0,1,2,0,0,4,0,0,0,1,0,0,2,1,0,0,0
935602,E02001996,E02006500,4,1,3,4,0,2,2,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0
935625,E02001996,E02006531,4,1,3,4,0,0,2,2,0,0,4,0,0,0,0,0,0,3,1,0,0,0
935637,E02001996,E02006851,4,2,2,4,2,0,1,0,1,0,4,0,0,0,0,0,0,2,1,0,1,0
935665,E02001997,E02000972,4,1,3,4,1,1,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
935684,E02001997,E02001852,4,2,2,4,0,0,1,3,0,0,4,0,0,0,0,0,0,2,2,0,0,0
935727,E02001997,E02001973,4,1,3,4,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0
935734,E02001997,E02001980,4,1,3,4,0,0,1,2,1,0,4,0,0,0,0,0,0,4,0,0,0,0
935932,E02001997,E02006471,4,4,0,4,0,2,1,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
935941,E02001997,E02006484,4,3,1,4,0,0,1,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0
935951,E02001997,E02006497,4,3,1,4,0,0,0,4,0,0,4,0,0,0,0,0,1,3,0,0,0,0
935961,E02001997,E02006508,4,4,0,4,0,2,1,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
936087,E02001998,E02001973,4,2,2,4,2,1,1,0,0,0,4,0,0,0,0,0,0,2,1,1,0,0
936201,E02001998,E02005385,4,3,1,4,0,2,0,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
936227,E02001998,E02005923,4,4,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
936231,E02001998,E02005947,4,2,2,4,0,1,0,2,1,0,4,0,0,1,0,0,0,2,0,1,0,0
936268,E02001998,E02006496,4,3,1,4,0,2,2,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0
936277,E02001998,E02006507,4,2,2,4,0,3,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
936359,E02001999,E02000977,4,2,2,4,0,2,2,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
936369,E02001999,E02001849,4,4,0,4,2,1,1,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0
936385,E02001999,E02001892,4,3,1,4,0,1,2,1,0,0,4,0,0,1,0,0,0,3,0,0,0,0
936402,E02001999,E02001961,4,1,3,4,0,0,3,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
936421,E02001999,E02001980,4,1,3,4,0,1,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0
936458,E02001999,E02002091,4,3,1,4,0,0,1,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0
936470,E02001999,E02002109,4,2,2,4,1,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
936543,E02001999,E02005372,4,2,2,4,0,1,3,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0
936561,E02001999,E02005626,4,4,0,4,0,1,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
936599,E02001999,E02006218,4,3,1,4,0,0,4,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0
936613,E02001999,E02006474,4,2,2,4,1,1,0,2,0,0,4,0,0,0,0,0,0,3,1,0,0,0
936614,E02001999,E02006477,4,2,2,4,0,0,2,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
936617,E02001999,E02006483,4,3,1,4,0,1,1,1,1,0,4,0,0,0,0,0,0,3,1,0,0,0
936621,E02001999,E02006487,4,3,1,4,0,1,2,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0
936627,E02001999,E02006495,4,2,2,4,0,3,0,1,0,0,4,0,0,0,0,0,0,2,2,0,0,0
936640,E02001999,E02006511,4,1,3,4,2,2,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0
936652,E02001999,E02006527,4,3,1,4,1,0,2,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0
936675,E02001999,E02006805,4,2,2,4,0,3,0,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
936676,E02001999,E02006806,4,2,2,4,0,1,1,2,0,0,4,0,0,0,0,0,0,3,1,0,0,0
936678,E02001999,E02006851,4,2,2,4,0,1,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
2410765,E02006805,E02001854,4,3,1,4,0,0,3,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
2410802,E02006805,E02001971,4,1,3,4,1,0,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
2410806,E02006805,E02001975,4,1,3,4,1,2,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
2410846,E02006805,E02002099,4,3,1,4,0,2,1,1,0,0,4,0,0,1,0,0,0,3,0,0,0,0
2410922,E02006805,E02005678,4,1,3,4,0,0,2,2,0,0,4,0,0,0,1,0,0,3,0,0,0,0
2410925,E02006805,E02005690,4,1,3,4,0,2,2,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0
2410960,E02006805,E02006472,4,2,2,4,0,2,1,1,0,0,4,0,0,1,0,0,0,3,0,0,0,0
2410970,E02006805,E02006484,4,2,2,4,1,0,3,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0
2410983,E02006805,E02006498,4,2,2,4,0,3,0,1,0,0,4,0,0,0,0,0,0,2,2,0,0,0
2411025,E02006805,E02006851,4,4,0,4,0,2,0,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
2411027,E02006805,E02006897,4,1,3,4,1,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
2411036,E02006805,OD0000004,4,1,3,4,0,3,1,0,0,0,4,0,0,0,0,0,0,0,2,0,1,1
924349,E02001958,E02005376,5,4,1,5,2,3,0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0
924362,E02001958,E02005625,5,5,0,5,2,1,2,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
924363,E02001958,E02005626,5,5,0,5,0,1,3,1,0,0,5,0,0,0,1,0,0,4,0,0,0,0
924395,E02001958,E02006224,5,4,1,5,0,3,0,2,0,0,5,0,0,0,1,0,0,3,1,0,0,0
924405,E02001958,E02006473,5,4,1,5,1,1,1,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
924426,E02001958,E02006496,5,4,1,5,0,3,2,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
924438,E02001958,E02006522,5,3,2,5,1,2,0,2,0,0,5,0,0,0,1,0,0,3,0,1,0,0
924441,E02001958,E02006526,5,1,4,5,1,2,1,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
924473,E02001958,OD0000004,5,4,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,1,0
924558,E02001959,E02001998,5,1,4,5,1,0,2,2,0,0,5,0,0,0,1,0,0,4,0,0,0,0
924628,E02001959,E02005384,5,5,0,5,1,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,0,0
924646,E02001959,E02005677,5,3,2,5,1,0,3,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
924689,E02001959,E02006485,5,3,2,5,0,0,1,2,0,2,5,0,0,0,0,0,0,4,1,0,0,0
924690,E02001959,E02006486,5,3,2,5,2,1,0,2,0,0,5,0,0,0,0,0,1,3,1,0,0,0
924723,E02001959,E02006704,5,5,0,5,0,3,1,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0
924739,E02001959,E02006898,5,1,4,5,0,2,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
924780,E02001961,E02001876,5,4,1,5,0,2,2,1,0,0,5,0,0,2,0,0,0,3,0,0,0,0
924880,E02001961,E02004211,5,0,5,5,0,2,1,1,1,0,5,0,0,0,2,0,0,3,0,0,0,0
924932,E02001961,E02006470,5,4,1,5,2,0,1,1,1,0,5,0,0,0,0,0,0,5,0,0,0,0
924949,E02001961,E02006494,5,3,2,5,0,2,2,1,0,0,5,0,0,2,0,0,0,3,0,0,0,0
924955,E02001961,E02006500,5,2,3,5,2,0,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925018,E02001962,E02001876,5,3,2,5,1,0,3,1,0,0,5,0,0,1,0,0,0,4,0,0,0,0
925042,E02001962,E02001969,5,3,2,5,0,1,2,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925052,E02001962,E02001979,5,0,5,5,0,1,1,3,0,0,5,0,0,0,1,0,0,3,0,0,1,0
925085,E02001962,E02002091,5,4,1,5,1,0,3,1,0,0,5,0,0,0,0,0,0,4,0,0,1,0
925144,E02001962,E02005625,5,4,1,5,0,1,3,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
925178,E02001962,E02006483,5,4,1,5,0,3,2,0,0,0,5,0,0,0,0,0,0,4,0,0,0,1
925179,E02001962,E02006484,5,1,4,5,1,2,2,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
925189,E02001962,E02006496,5,3,2,5,0,1,3,1,0,0,5,0,0,0,0,0,0,2,3,0,0,0
