id,orig,dest,all,male,female,allages,a16,a25,a35,a50,a65,a75,allmodes,home,undergr,train,bus,taxi,bike,car,pass,bicycle,walk,other
2447925,E02006914,E02005193,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2447933,E02006914,E02005217,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2447934,E02006914,E02005230,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2447935,E02006914,E02005248,2,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2447936,E02006914,E02005256,2,1,1,2,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2447940,E02006914,E02005279,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2447943,E02006914,E02005294,2,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2447944,E02006914,E02005297,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2447948,E02006914,E02005307,2,0,2,2,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
2447952,E02006914,E02005693,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2447981,E02006914,E02006934,2,1,1,2,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2447985,E02006914,OD0000004,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2447987,E02006914,W02000005,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2447989,E02006914,W02000041,2,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2447990,E02006914,W02000059,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2447991,E02006914,W02000070,2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2447994,E02006915,E02000257,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
2448000,E02006915,E02000586,2,2,0,2,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2448010,E02006915,E02000977,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448015,E02006915,E02001005,2,1,1,2,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448016,E02006915,E02001006,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448021,E02006915,E02001019,2,0,2,2,0,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0
2448027,E02006915,E02001033,2,1,1,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
2448036,E02006915,E02001045,2,0,2,2,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2448039,E02006915,E02001048,2,0,2,2,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0
2448059,E02006915,E02001074,2,0,2,2,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448065,E02006915,E02001080,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448071,E02006915,E02001086,2,0,2,2,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448077,E02006915,E02001094,2,2,0,2,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
2448094,E02006915,E02001128,2,1,1,2,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
2448107,E02006915,E02001153,2,0,2,2,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448108,E02006915,E02001154,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448111,E02006915,E02001159,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448119,E02006915,E02001167,2,1,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448121,E02006915,E02001169,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448130,E02006915,E02001181,2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448136,E02006915,E02001192,2,1,1,2,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448145,E02006915,E02001205,2,1,1,2,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448146,E02006915,E02001206,2,0,2,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2448148,E02006915,E02001213,2,1,1,2,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0
2448150,E02006915,E02001215,2,1,1,2,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448152,E02006915,E02001217,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2448161,E02006915,E02001242,2,1,1,2,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
2448165,E02006915,E02001249,2,1,1,2,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2448178,E02006915,E02001268,2,0,2,2,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0
2448184,E02006915,E02001277,2,1,1,2,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
2448185,E02006915,E02001278,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448191,E02006915,E02001292,2,2,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448193,E02006915,E02001297,2,1,1,2,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448207,E02006915,E02001386,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448214,E02006915,E02002005,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448217,E02006915,E02002220,2,0,2,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2448226,E02006915,E02002352,2,2,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448237,E02006915,E02002606,2,2,0,2,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448243,E02006915,E02002618,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448244,E02006915,E02002619,2,2,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2448249,E02006915,E02002885,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448251,E02006915,E02003278,2,2,0,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
2448257,E02006915,E02003849,2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448263,E02006915,E02003863,2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448271,E02006915,E02004024,2,1,1,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2448275,E02006915,E02004159,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
2448283,E02006915,E02005033,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448286,E02006915,E02005178,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448293,E02006915,E02005203,2,2,0,2,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448296,E02006915,E02005215,2,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448297,E02006915,E02005250,2,1,1,2,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448302,E02006915,E02005262,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448305,E02006915,E02005269,2,1,1,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
2448318,E02006915,E02005670,2,2,0,2,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2448320,E02006915,E02005842,2,2,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2448322,E02006915,E02006274,2,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448357,E02006916,E02000524,2,0,2,2,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448364,E02006916,E02000972,2,1,1,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
2448369,E02006916,E02000991,2,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448374,E02006916,E02001001,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2448376,E02006916,E02001005,2,2,0,2,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448377,E02006916,E02001006,2,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448381,E02006916,E02001015,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448384,E02006916,E02001022,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448390,E02006916,E02001033,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448391,E02006916,E02001037,2,2,0,2,1,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0
2448392,E02006916,E02001038,2,1,1,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
2448394,E02006916,E02001043,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448395,E02006916,E02001045,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448396,E02006916,E02001046,2,2,0,2,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448397,E02006916,E02001049,2,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
2448417,E02006916,E02001072,2,0,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2448423,E02006916,E02001078,2,0,2,2,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
2448442,E02006916,E02001099,2,1,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448447,E02006916,E02001114,2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448448,E02006916,E02001116,2,1,1,2,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448463,E02006916,E02001150,2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448464,E02006916,E02001151,2,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448465,E02006916,E02001152,2,1,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448469,E02006916,E02001157,2,2,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448473,E02006916,E02001165,2,0,2,2,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448474,E02006916,E02001166,2,1,1,2,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
2448476,E02006916,E02001170,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448480,E02006916,E02001174,2,1,1,2,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448484,E02006916,E02001180,2,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448485,E02006916,E02001182,2,2,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2448493,E02006916,E02001195,2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448495,E02006916,E02001197,2,2,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448499,E02006916,E02001204,2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448503,E02006916,E02001209,2,1,1,2,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448509,E02006916,E02001216,2,0,2,2,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448510,E02006916,E02001217,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448515,E02006916,E02001228,2,2,0,2,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448523,E02006916,E02001247,2,1,1,2,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448524,E02006916,E02001248,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448529,E02006916,E02001256,2,2,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448548,E02006916,E02001281,2,1,1,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2448563,E02006916,E02001316,2,0,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448566,E02006916,E02001337,2,2,0,2,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448568,E02006916,E02001344,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448571,E02006916,E02001377,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448573,E02006916,E02001393,2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448577,E02006916,E02001420,2,1,1,2,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2448580,E02006916,E02001614,2,2,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448581,E02006916,E02001925,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448587,E02006916,E02002221,2,2,0,2,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
2448593,E02006916,E02002295,2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448605,E02006916,E02002576,2,2,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448608,E02006916,E02002587,2,0,2,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2448614,E02006916,E02002603,2,0,2,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448615,E02006916,E02002606,2,2,0,2,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448621,E02006916,E02002620,2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448626,E02006916,E02002894,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
2448627,E02006916,E02002955,2,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0
2448633,E02006916,E02003271,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448637,E02006916,E02003527,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448646,E02006916,E02003815,2,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2448653,E02006916,E02003856,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448663,E02006916,E02003868,2,2,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2448664,E02006916,E02003870,2,0,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448683,E02006916,E02005193,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448688,E02006916,E02005213,2,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448690,E02006916,E02005234,2,1,1,2,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448692,E02006916,E02005246,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448693,E02006916,E02005247,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448712,E02006916,E02005749,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448713,E02006916,E02005759,2,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2448720,E02006916,E02006330,2,2,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2448721,E02006916,E02006370,2,1,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448747,E02006916,W02000192,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448748,E02006916,W02000373,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
2448752,E02006917,E02000166,2,0,2,2,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0
2448759,E02006917,E02000808,2,1,1,2,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
2448770,E02006917,E02001001,2,1,1,2,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448777,E02006917,E02001025,2,0,2,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2448781,E02006917,E02001034,2,2,0,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
2448782,E02006917,E02001035,2,1,1,2,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448794,E02006917,E02001056,2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448801,E02006917,E02001065,2,2,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0
2448803,E02006917,E02001067,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448810,E02006917,E02001074,2,1,1,2,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448812,E02006917,E02001076,2,1,1,2,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
2448834,E02006917,E02001107,2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448836,E02006917,E02001110,2,2,0,2,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448837,E02006917,E02001111,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448839,E02006917,E02001113,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448841,E02006917,E02001119,2,0,2,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2448850,E02006917,E02001139,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448851,E02006917,E02001141,2,1,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448852,E02006917,E02001146,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448854,E02006917,E02001149,2,2,0,2,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
2448856,E02006917,E02001151,2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448864,E02006917,E02001163,2,2,0,2,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448865,E02006917,E02001164,2,1,1,2,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448871,E02006917,E02001174,2,1,1,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2448877,E02006917,E02001181,2,1,1,2,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
2448879,E02006917,E02001183,2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448884,E02006917,E02001192,2,1,1,2,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448889,E02006917,E02001199,2,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2448895,E02006917,E02001209,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448896,E02006917,E02001211,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448906,E02006917,E02001230,2,1,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448914,E02006917,E02001247,2,1,1,2,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448919,E02006917,E02001253,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448929,E02006917,E02001269,2,2,0,2,0,1,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0
2448931,E02006917,E02001271,2,1,1,2,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2448932,E02006917,E02001272,2,1,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2448946,E02006917,E02001294,2,1,1,2,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2448950,E02006917,E02001301,2,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2448955,E02006917,E02001320,2,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448958,E02006917,E02001347,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448961,E02006917,E02001377,2,2,0,2,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2448965,E02006917,E02001410,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448969,E02006917,E02001420,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448978,E02006917,E02001627,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448986,E02006917,E02001967,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2448995,E02006917,E02002309,2,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2448996,E02006917,E02002312,2,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2449001,E02006917,E02002392,2,2,0,2,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2449002,E02006917,E02002416,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449006,E02006917,E02002581,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449009,E02006917,E02002592,2,2,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449025,E02006917,E02002625,2,1,1,2,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2449026,E02006917,E02002628,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449029,E02006917,E02002638,2,2,0,2,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2449030,E02006917,E02002641,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449032,E02006917,E02002649,2,1,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
2449036,E02006917,E02002894,2,0,2,2,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
2449041,E02006917,E02002966,2,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2449051,E02006917,E02003517,2,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
2449053,E02006917,E02003803,2,0,2,2,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2449055,E02006917,E02003815,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2449058,E02006917,E02003828,2,2,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2449064,E02006917,E02003853,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
2449077,E02006917,E02003869,2,1,1,2,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2449082,E02006917,E02003878,2,1,1,2,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
2449084,E02006917,E02004014,2,1,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449087,E02006917,E02004096,2,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
2449099,E02006917,E02005182,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449103,E02006917,E02005193,2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449111,E02006917,E02005234,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449113,E02006917,E02005252,2,1,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449117,E02006917,E02005264,2,2,0,2,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2449121,E02006917,E02005276,2,1,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2449125,E02006917,E02005288,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449138,E02006917,E02005495,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449144,E02006917,E02006016,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449148,E02006917,E02006161,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2449171,E02006917,E02006932,2,0,2,2,1,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2449172,E02006917,E02006933,2,2,0,2,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
627259,E02001045,E02000970,3,1,2,3,0,2,1,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0
627265,E02001045,E02000994,3,0,3,3,0,0,2,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0
627275,E02001045,E02001019,3,2,1,3,0,1,0,1,1,0,3,0,0,0,1,0,0,0,2,0,0,0
627278,E02001045,E02001025,3,1,2,3,0,0,3,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0
627313,E02001045,E02001065,3,1,2,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
627317,E02001045,E02001069,3,0,3,3,0,2,0,1,0,0,3,0,0,0,1,0,0,2,0,0,0,0
627321,E02001045,E02001073,3,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
627323,E02001045,E02001075,3,1,2,3,0,2,0,1,0,0,3,0,0,0,2,0,0,1,0,0,0,0
627329,E02001045,E02001082,3,2,1,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
627336,E02001045,E02001092,3,1,2,3,1,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,2,0
627337,E02001045,E02001093,3,3,0,3,0,1,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
627342,E02001045,E02001099,3,3,0,3,2,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
627346,E02001045,E02001105,3,1,2,3,2,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
627375,E02001045,E02001146,3,1,2,3,0,0,1,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0
